transaction_id,truck_id,payment_method_id,total,at,truck_name,truck_description,has_card_reader,fsa_rating,payment_method
5038,6,1,499.0,2026-01-05 14:43:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5039,6,1,599.0,2026-01-05 14:46:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5040,6,1,599.0,2026-01-05 14:48:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5041,6,1,499.0,2026-01-05 14:51:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5042,6,1,599.0,2026-01-05 14:53:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5043,6,1,599.0,2026-01-05 15:00:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5044,6,1,599.0,2026-01-05 15:11:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5045,6,1,599.0,2026-01-05 15:17:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5046,6,1,599.0,2026-01-05 15:26:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5047,6,1,499.0,2026-01-05 15:46:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5048,6,1,599.0,2026-01-05 15:59:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5049,6,1,699.0,2026-01-05 16:08:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5050,6,1,599.0,2026-01-05 16:15:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5051,6,1,599.0,2026-01-05 16:20:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5052,6,1,599.0,2026-01-05 16:27:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5053,6,1,499.0,2026-01-05 16:39:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5054,6,1,599.0,2026-01-05 16:45:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5055,6,1,599.0,2026-01-05 16:53:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5056,6,1,599.0,2026-01-05 16:58:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5057,6,1,499.0,2026-01-06 09:15:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5058,6,1,599.0,2026-01-06 09:22:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5059,6,1,699.0,2026-01-06 09:48:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5060,6,1,499.0,2026-01-06 10:39:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5061,6,1,699.0,2026-01-06 11:17:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5062,6,1,499.0,2026-01-06 11:20:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5063,6,1,599.0,2026-01-06 11:29:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5064,6,1,699.0,2026-01-06 11:35:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5065,6,1,499.0,2026-01-06 11:44:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5066,6,1,499.0,2026-01-06 11:50:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5067,6,1,699.0,2026-01-06 11:57:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5068,6,1,499.0,2026-01-06 12:17:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5069,6,1,599.0,2026-01-06 12:23:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5070,6,1,599.0,2026-01-06 12:31:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5071,6,1,599.0,2026-01-06 12:38:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5072,6,1,499.0,2026-01-06 12:39:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5073,6,1,599.0,2026-01-06 12:57:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5074,6,1,499.0,2026-01-06 13:01:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5075,6,1,499.0,2026-01-06 13:05:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5076,6,1,499.0,2026-01-06 13:09:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5077,6,1,699.0,2026-01-06 13:34:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5078,6,1,599.0,2026-01-06 13:40:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5079,6,1,499.0,2026-01-06 13:44:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5080,6,1,499.0,2026-01-06 13:57:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5081,6,1,499.0,2026-01-06 14:02:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5082,6,1,499.0,2026-01-06 14:03:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5083,6,1,499.0,2026-01-06 14:24:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5084,6,1,599.0,2026-01-06 15:02:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5085,6,1,599.0,2026-01-06 15:26:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5086,6,1,499.0,2026-01-06 16:13:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5087,6,1,599.0,2026-01-06 16:18:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5088,6,1,599.0,2026-01-06 16:55:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5089,6,1,699.0,2026-01-07 09:04:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5090,6,1,699.0,2026-01-07 09:10:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5091,6,1,599.0,2026-01-07 09:24:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5092,6,1,599.0,2026-01-07 09:30:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5093,6,1,599.0,2026-01-07 09:36:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5094,6,1,699.0,2026-01-07 09:39:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5095,6,1,599.0,2026-01-07 09:46:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5096,6,1,599.0,2026-01-07 09:51:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5097,6,1,599.0,2026-01-07 09:57:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5098,6,1,599.0,2026-01-07 10:07:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5099,6,1,699.0,2026-01-07 10:15:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5100,6,1,499.0,2026-01-07 10:23:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5101,6,1,599.0,2026-01-07 10:39:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5102,6,1,599.0,2026-01-07 10:45:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5103,6,1,599.0,2026-01-07 10:51:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5104,6,1,599.0,2026-01-07 10:58:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5105,6,1,599.0,2026-01-07 11:08:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5106,6,1,499.0,2026-01-07 11:12:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5107,6,1,499.0,2026-01-07 11:26:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5108,6,1,499.0,2026-01-07 11:28:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5109,6,1,599.0,2026-01-07 11:31:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5110,6,1,499.0,2026-01-07 11:33:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5111,6,1,499.0,2026-01-07 11:36:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5112,6,1,599.0,2026-01-07 11:38:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5113,6,1,599.0,2026-01-07 11:46:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5114,6,1,599.0,2026-01-07 11:50:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5115,6,1,699.0,2026-01-07 11:54:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5116,6,1,599.0,2026-01-07 12:01:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5117,6,1,499.0,2026-01-07 12:01:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5118,6,1,499.0,2026-01-07 12:05:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5119,6,1,699.0,2026-01-07 12:09:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5120,6,1,499.0,2026-01-07 12:15:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5121,6,1,599.0,2026-01-07 12:19:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5122,6,1,599.0,2026-01-07 12:19:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5123,6,1,699.0,2026-01-07 12:22:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5124,6,1,499.0,2026-01-07 12:22:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5125,6,1,599.0,2026-01-07 12:22:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5126,6,1,599.0,2026-01-07 12:25:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5127,6,1,699.0,2026-01-07 12:29:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5128,6,1,599.0,2026-01-07 12:29:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5129,6,1,599.0,2026-01-07 12:35:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5130,6,1,699.0,2026-01-07 12:35:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5131,6,1,599.0,2026-01-07 12:35:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5132,6,1,599.0,2026-01-07 12:38:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5133,6,1,499.0,2026-01-07 12:38:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5134,6,1,599.0,2026-01-07 12:38:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5135,6,1,599.0,2026-01-07 12:41:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5136,6,1,599.0,2026-01-07 12:46:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5137,6,1,699.0,2026-01-07 12:51:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5138,6,1,499.0,2026-01-07 12:52:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5139,6,1,699.0,2026-01-07 12:56:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5140,6,1,499.0,2026-01-07 12:57:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5141,6,1,499.0,2026-01-07 13:03:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5142,6,1,599.0,2026-01-07 13:03:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5143,6,1,699.0,2026-01-07 13:06:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5144,6,1,699.0,2026-01-07 13:06:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5145,6,1,499.0,2026-01-07 13:06:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5146,6,1,599.0,2026-01-07 13:10:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5147,6,1,499.0,2026-01-07 13:10:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5148,6,1,699.0,2026-01-07 13:13:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5149,6,1,599.0,2026-01-07 13:13:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5150,6,1,599.0,2026-01-07 13:15:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5151,6,1,599.0,2026-01-07 13:15:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5152,6,1,599.0,2026-01-07 13:16:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5153,6,1,599.0,2026-01-07 13:19:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5154,6,1,699.0,2026-01-07 13:21:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5155,6,1,599.0,2026-01-07 13:21:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5156,6,1,599.0,2026-01-07 13:23:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5157,6,1,699.0,2026-01-07 13:25:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5158,6,1,499.0,2026-01-07 13:28:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5159,6,1,599.0,2026-01-07 13:31:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5160,6,1,499.0,2026-01-07 13:34:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5161,6,1,599.0,2026-01-07 13:36:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5162,6,1,599.0,2026-01-07 13:36:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5163,6,1,599.0,2026-01-07 13:38:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5164,6,1,699.0,2026-01-07 13:42:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5165,6,1,599.0,2026-01-07 13:43:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5166,6,1,699.0,2026-01-07 13:46:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5167,6,1,499.0,2026-01-07 13:48:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5168,6,1,599.0,2026-01-07 13:51:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5169,6,1,499.0,2026-01-07 13:54:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5170,6,1,499.0,2026-01-07 13:54:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5171,6,1,599.0,2026-01-07 13:55:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5172,6,1,499.0,2026-01-07 13:57:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5173,6,1,499.0,2026-01-07 13:59:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5174,6,1,599.0,2026-01-07 14:01:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5175,6,1,599.0,2026-01-07 14:04:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5176,6,1,599.0,2026-01-07 14:06:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5177,6,1,599.0,2026-01-07 14:09:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5178,6,1,599.0,2026-01-07 14:12:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5179,6,1,599.0,2026-01-07 14:16:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5180,6,1,599.0,2026-01-07 14:20:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5181,6,1,599.0,2026-01-07 14:23:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5182,6,1,599.0,2026-01-07 14:27:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5183,6,1,699.0,2026-01-07 14:29:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5184,6,1,599.0,2026-01-07 14:31:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5185,6,1,699.0,2026-01-07 14:34:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5186,6,1,699.0,2026-01-07 14:35:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5187,6,1,499.0,2026-01-07 14:36:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5188,6,1,699.0,2026-01-07 14:40:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5189,6,1,499.0,2026-01-07 14:47:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5190,6,1,599.0,2026-01-07 14:49:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5191,6,1,499.0,2026-01-07 14:50:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5192,6,1,499.0,2026-01-07 14:56:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5193,6,1,599.0,2026-01-07 14:58:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5194,6,1,599.0,2026-01-07 15:01:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
5195,6,1,599.0,2026-01-07 15:08:00,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3,cash
